,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
RASA1,0.142291733653101,0.570687740149193,0.237557176323211,0.465348447600369,RASA1,ns,0
RASA2,-0.104153818812358,0.659628003923597,-0.0857544953763422,0.600850052663945,RASA2,ns,0
RASAL2,-0.145875837914711,0.563787468203886,-0.0516547526581056,0.858648319774237,RASAL2,ns,0
RAPH1,-0.0816825906070824,0.761050269680605,-0.169757529940733,0.484276121969251,RAPH1,ns,0
RAP1B,0.238247313974835,0.218646076870669,0.0057522809117305,0.9906579462352,RAP1B,ns,0
RAP1A,-0.203232018926726,0.357987678684353,-0.079275252851179,0.840191861411169,RAP1A,ns,0
RANGRF,0.0465672554307502,0.874783043413842,-0.296867458185078,0.291651882844287,RANGRF,ns,0
RALGAPB,0.0110595201541638,0.974396356294605,0.0886602122820218,0.731812674415253,RALGAPB,ns,0
RALGDS,0.0166206171614203,0.956277902771938,-0.0932934593760266,0.726039996876296,RALGDS,ns,0
RALGPS1,-0.0529490514500401,0.821168403444474,-0.046112795424011,0.207090189930348,RALGPS1,ns,0
RALGPS2,-0.163830642386517,0.510702819503717,-0.36494369221135,0.134326091651879,RALGPS2,ns,0
RALY,-0.0336712884830769,0.906519496389006,-0.0829798681620302,0.832519187083978,RALY,ns,0
RAMAC,-0.0607672860466632,0.826251064188357,-0.051385566202738,0.88248639036833,RAMAC,ns,0
RAN,-0.104812365495854,0.332367612285687,0.13741585633925,0.177986410286407,RAN,ns,0
RANBP1,-0.0163179670020247,0.945602788761137,-0.0188451829678134,0.94665069765613,RANBP1,ns,0
RANBP10,0.0157569802190018,0.961404794840311,0.160833205894934,0.638514300705111,RANBP10,ns,0
RANBP17,-0.0173531429437416,0.954057788474549,-0.463193789550977,0.209793785376425,RANBP17,ns,0
RANBP2,0.0154353557217434,0.953845147070522,-0.0128310589144092,0.977245188140686,RANBP2,ns,0
RANBP3,-0.0271680657058899,0.92842435488701,0.0128648203582413,0.978350999909824,RANBP3,ns,0
RANBP6,-0.171775861681407,0.46893023251675,-0.41449078423221,0.215509910815369,RANBP6,ns,0
RANBP9,-0.0117108443100609,0.971371008546343,-0.238284225749276,0.475296223643532,RANBP9,ns,0
RANGAP1,-0.107269120236617,0.63206036672879,-0.285695830961595,0.322276232450112,RANGAP1,ns,0
RALGAPA1,-0.0591108387903641,0.83214779041417,-0.0527966727613587,0.600850052663945,RALGAPA1,ns,0
PSME3IP1,-0.053591502709119,0.851542730544823,0.366215229765948,0.250072022913847,PSME3IP1,ns,0
PSME3,-0.0071076861630387,0.978488313129676,0.0127724415628206,0.972987316968159,PSME3,ns,0
PSMD9,0.190298231306948,0.405758908193673,0.28398291803364,0.301106531746435,PSMD9,ns,0
PPIP5K1,0.0294724556045225,0.91054722675559,0.0491839556120721,0.267771059410541,PPIP5K1,ns,0
PPIP5K2,0.0723665087518286,0.791941457965543,-0.0728295205862894,0.464973792380415,PPIP5K2,ns,0
PPM1A,-0.0272034481696455,0.928175091448626,-0.323182612980826,0.314318461585029,PPM1A,ns,0
PPM1B,0.0065273004740682,0.986630263364066,-0.0263254948134921,0.882540074528591,PPM1B,ns,0
PPM1D,0.317351044270315,0.0397664620950948,0.401223206601849,0.102964671028249,PPM1D,ns,0
PPM1E,0.0437594485407381,0.870849920574642,-0.124524540253224,0.451246613013149,PPM1E,ns,0
PPIL4,-0.033450194550571,0.912365441442389,0.176031563584346,0.606524197098344,PPIL4,ns,0
PPM1F,-0.169115706150953,0.48574128453639,-0.251949795924038,0.430786798475398,PPM1F,ns,0
PPM1H,-0.184232679265959,0.385545207955211,-0.235042680662016,0.366091413521248,PPM1H,ns,0
PPM1K,0.062424823759407,0.811589421886421,0.162330314530415,0.627906676140364,PPM1K,ns,0
PPM1L,-0.0067302241980764,0.984945384275275,0.126390188353858,0.660996178872756,PPM1L,ns,0
PPME1,-0.0780496135132533,0.756045485216992,0.142969380834692,0.67385254911613,PPME1,ns,0
PPP1CA,-0.0878781437419553,0.742481423482294,-0.411741707760171,0.226340020546279,PPP1CA,ns,0
PPP1CB,0.0674394092842601,0.792842725737556,0.14877257772628,0.6531769137556,PPP1CB,ns,0
PPM1G,-0.0732873288469402,0.749115960240967,-0.114967140164867,0.685663197977395,PPM1G,ns,0
PPIL3,0.0945945408014251,0.715834791527625,-0.146403334192767,0.680410491917175,PPIL3,ns,0
PPIL2,0.30459483760175,0.232826697148314,0.143479050361009,0.593565448461777,PPIL2,ns,0
PPIL1,0.23575341931579,0.254959990803075,0.843144020716439,3.44301405298537e-05,PPIL1,ns,0
PPARD,-0.0640746065481624,0.765964063608483,-0.0918614754143614,0.494125105881792,PPARD,ns,0
PPARG,-0.25134647966463,0.320703919281999,-1.72415288519986,0.0196420547051527,PPARG,ns,0
PPARGC1A,0.414961195840477,0.16531600650513,0.0441043754945849,0.644582395422731,PPARGC1A,ns,0
PPAT,0.17311828732638,0.438835174096779,0.252456232665511,0.418667491234343,PPAT,ns,0
PPCDC,0.003294528288061,0.993326716756818,0.390946244997316,0.225231431746047,PPCDC,ns,0
PPCS,0.338836605767442,0.0887017086572346,0.35864896514098,0.181610516472664,PPCS,ns,0
PPDPF,-0.155566703147737,0.475068580852043,-0.202410080825119,0.438399518738095,PPDPF,ns,0
PPFIBP1,0.539746232566053,0.0288583842738578,-0.0359667946117451,0.930570737820006,PPFIBP1,ns,0
PPHLN1,-0.114061222054649,0.46530605491794,-0.06133720195997,0.826197887781701,PPHLN1,ns,0
PPIC,-0.125084060079509,0.587934925001937,-0.251771588046091,0.438945568832757,PPIC,ns,0
PPID,-0.0815437971958886,0.757394369567283,-0.121114773247211,0.726096004238346,PPID,ns,0
PPIE,0.246485902690857,0.318697489371244,0.184687656399209,0.585225651983422,PPIE,ns,0
PPIF,-0.154446695019556,0.273435768402403,-0.128280729535031,0.443362945745554,PPIF,ns,0
PPIG,0.0630176398274193,0.679883919689171,0.0741709411473502,0.69508629930864,PPIG,ns,0
PPIH,-0.049770079537681,0.836124313764464,0.329489449008656,0.177986410286407,PPIH,ns,0
PPP1R12A,0.0679817002329399,0.774680414428511,-0.117389653890518,0.740687275935317,PPP1R12A,ns,0
PPARA,-0.104843452760012,0.639391452086646,-0.0962284230136821,0.64678083366857,PPARA,ns,0
PPP1R12B,0.0225179823824917,0.94234096925162,-0.107443353830833,0.701158469158851,PPP1R12B,ns,0
PPP1R13B,0.0716483799123272,0.789237173507967,0.157090848751788,0.621101304427937,PPP1R13B,ns,0
PPP2R2D,-0.0458432490187061,0.868913386678652,-0.335875388113256,0.21349487657829,PPP2R2D,ns,0
PPP2R3A,0.123514905061089,0.588052807155834,0.177334819206558,0.45942447092287,PPP2R3A,ns,0
PPP2R3C,0.03060183777161,0.920466087660103,0.164686149063966,0.599272917154016,PPP2R3C,ns,0
PPP2R5A,-0.0587177771354565,0.836705523692719,-0.147087333759239,0.627906676140364,PPP2R5A,ns,0
PPP2R5C,-0.0011703766318305,0.996919027821487,0.0104880403565445,0.979417453190728,PPP2R5C,ns,0
PPP2R5D,-0.35332941028508,0.186499880858779,-0.0332155182229243,0.938629646434332,PPP2R5D,ns,0
PPP2R2C,-0.0757771520327448,0.734757448979534,-0.287073634769279,0.0481104570175629,PPP2R2C,ns,0
PPP2R5E,-0.196174707516848,0.185636554516641,-0.766136151289414,0.0013848261510297,PPP2R5E,ns,0
PPP3CB,-0.106296607686016,0.681876885631346,-0.499941381601759,0.176023077958614,PPP3CB,ns,0
PPP3CC,0.139136856237502,0.567349930373846,-0.0991823708254468,0.455533224361069,PPP3CC,ns,0
PPP3R1,0.171616933947976,0.473580347521006,-0.50193602798936,0.149616699830809,PPP3R1,ns,0
PPP4C,-0.390375561499013,0.0344819643597521,-0.0892554210245864,0.78388564307773,PPP4C,ns,0
PPP4R1,-0.123672149024212,0.59592286369644,0.0261156562044528,0.955192447300571,PPP4R1,ns,0
PPP4R2,-0.159629003758541,0.246485024566323,-0.622520362631434,0.0014435953529097,PPP4R2,ns,0
PPP3CA,-0.12633414869262,0.493294639628098,-0.443386979286313,0.0958419154182038,PPP3CA,ns,0
PPP2R2A,-0.109215910224536,0.476295286442287,-0.228425278514578,0.205659560604357,PPP2R2A,ns,0
PPP2R1B,-0.271226897357485,0.287653613197773,0.126498516321241,0.70590418068122,PPP2R1B,ns,0
PPP2R1A,-0.258426620647714,0.269315869631859,-0.0817369404813254,0.830314767789587,PPP2R1A,ns,0
PPP1R14C,-0.313090511551478,0.161003182315201,-1.00058131076027,0.0006668625605012,PPP1R14C,ns,0
PPP1R15B,0.39161893963932,0.0004841379826294,-0.0374191835575341,0.915887422194726,PPP1R15B,ns,0
PPP1R2,-0.250778746732218,0.28842369792525,-0.131695526218513,0.703122888538352,PPP1R2,ns,0
PPP1R21,0.0663367129811986,0.813217830322312,-0.217461830658462,0.21750350956635,PPP1R21,ns,0
PPP1R26,-0.246954429490283,0.328152528494948,-0.0504097901602215,0.897421789737122,PPP1R26,ns,0
PPP1R35,0.276298741809879,0.189091262716096,0.676968403879277,0.0051715021031799,PPP1R35,ns,0
PPP1R3D,-0.20033041852899,0.415179067298907,-0.0461560636829261,0.891610812455553,PPP1R3D,ns,0
PPP1R3E,0.0883552754004388,0.725450098855586,-0.0586700302850287,0.879580735669999,PPP1R3E,ns,0
PPP1R42,-0.0796554950585991,0.749115960240967,0.704480249318239,0.0873217193609701,PPP1R42,ns,0
PPP1R7,-0.271641940476448,0.254241491880872,0.21683975080773,0.461460107136738,PPP1R7,ns,0
PPP1R8,-0.0439438210967591,0.863034553566274,-0.242774241592156,0.408237654293816,PPP1R8,ns,0
PPP1R9A,0.0579134783187735,0.817426567603325,0.021334177911765,0.678353880935253,PPP1R9A,ns,0
PPP1R9B,-0.0442623476629337,0.847537883937378,0.0527994361608583,0.862564007594176,PPP1R9B,ns,0
PPP2CA,-0.0031434103305065,0.990470962012214,0.112922709170378,0.578386652024502,PPP2CA,ns,0
PPP2CB,-0.137624105289982,0.48985989737622,-0.222480447663608,0.402691172891551,PPP2CB,ns,0
PPP1R12C,0.0726422947287479,0.745966072045053,-0.0061408719942051,0.972492832610971,PPP1R12C,ns,0
PPP4R3A,0.198069256614993,0.227076061125809,-0.0241679902866045,0.950391492365165,PPP4R3A,ns,0
PPAN,0.0257561141554777,0.932407557772702,0.960540648019935,0.0109779869223239,PPAN,ns,0
PPA1,0.0750948073740496,0.747316315219892,-0.208478604041264,0.513322032009035,PPA1,ns,0
POLQ,0.0937087706900766,0.674937552139283,-0.0466027803720224,0.902602235093081,POLQ,ns,0
POLR1A,0.0346664998232627,0.909952791412351,-0.16982595953891,0.59341986237098,POLR1A,ns,0
POLR1B,0.0031628679866179,0.992764504179725,0.275163275413678,0.292007534325093,POLR1B,ns,0
POLR1C,0.327909111888668,0.0267708123464251,0.385886611799946,0.0646122597364845,POLR1C,ns,0
POLR1D,-0.187161253543017,0.299035714364962,-0.624709245621781,0.0006815957590911,POLR1D,ns,0
POLR1E,1.12936041381918,0.0011913606480295,0.449838021089425,0.220025054690477,POLR1E,ns,0
POLM,-0.0154747347997734,0.954881921841294,-0.0233387650260282,0.227688288462298,POLM,ns,0
POLR1F,0.0626813369086062,0.823141384033488,-0.051632129446883,0.896154610609652,POLR1F,ns,0
POLR2B,-0.186774668810546,0.396350351259863,0.252349342434773,0.395023254218321,POLR2B,ns,0
POLR2C,-0.290159436492617,0.158139280359592,-0.127688091115349,0.653173349971765,POLR2C,ns,0
POLR2D,0.0816157235782407,0.725450098855586,0.101840142907437,0.756568287359352,POLR2D,ns,0
POLR2E,-0.438313859977294,0.0251165578413927,-0.235410269670573,0.301574303207925,POLR2E,ns,0
POLR2F,-0.0561561270350343,0.819416728395426,0.165104081569329,0.540702914550278,POLR2F,ns,0
POLR2G,0.239942562484115,0.247264373923,0.292391845044942,0.298049418412683,POLR2G,ns,0
POLR1G,-0.256739249424794,0.205503101128334,-0.0902535772245803,0.783585777762585,POLR1G,ns,0
POLL,0.176050643869454,0.423973635108135,-0.0097818228529617,0.889453024874904,POLL,ns,0
POLK,0.224751343486783,0.282045324673152,-0.0308690132502183,0.946810850061638,POLK,ns,0
POLI,0.508048955957259,0.114346449147368,0.0735549497495842,0.648437968356938,POLI,ns,0
POGLUT3,0.0494693988815545,0.867253260398068,-0.0674492982542678,0.865348574450233,POGLUT3,ns,0
POGZ,0.320991472043427,0.0150316390436602,0.319653199315294,0.267771059410541,POGZ,ns,0
POLA1,0.281348186951097,0.0648155290629564,-0.0804911305980841,0.825544016706502,POLA1,ns,0
POLA2,-0.12293179207137,0.61311143454956,0.622972818012728,0.103842236546602,POLA2,ns,0
POLB,0.267150439150719,0.249855170443618,0.0744756703014347,0.851725072970976,POLB,ns,0
POLD2,0.166499236777323,0.497828559801624,0.263341464286439,0.425516038628134,POLD2,ns,0
POLD3,-0.035524887012436,0.906217445111264,0.122309019049836,0.670674204351361,POLD3,ns,0
POLDIP2,-0.0623759268390829,0.812852061962693,-0.244265476381338,0.358787626025171,POLDIP2,ns,0
POLDIP3,0.0243674135507723,0.933318558987856,-0.0706576411478813,0.851799115930266,POLDIP3,ns,0
POLE,0.0042050917430517,0.991784720152903,0.148555803151475,0.616965398499682,POLE,ns,0
POLE2,0.279043333926318,0.199879571401895,0.0908999277078846,0.797557889621364,POLE2,ns,0
POLE4,-0.0098976052935989,0.974396356294605,0.0130955572704568,0.973734209214675,POLE4,ns,0
POLG,-0.16493834001499,0.476295286442287,0.210672622167197,0.529295221469857,POLG,ns,0
POLG2,0.147506849568696,0.528497170679612,0.449228827982837,0.212566256611034,POLG2,ns,0
POLH,-0.376402883839628,0.167456624105599,-0.0897814873473845,0.720134597734747,POLH,ns,0
POLR2H,0.0038099922526586,0.992479824586869,-0.339117893361704,0.212019098792146,POLR2H,ns,0
PPA2,-0.0212779377343794,0.938594497358428,0.347282181556433,0.257954709848527,PPA2,ns,0
POLR2I,-0.163627106485361,0.505902579312968,0.230357632973615,0.46650113886251,POLR2I,ns,0
POLR2J3,-0.0014165224980803,0.996536280581718,-0.1180068703804,0.668091829891628,POLR2J3,ns,0
POMT1,-0.0385958658257195,0.897862029536797,0.161792785567569,0.608048483209228,POMT1,ns,0
POMT2,-0.0886793879303473,0.739785080425455,0.910603995531189,0.070825086074543,POMT2,ns,0
PON2,-0.221450375331695,0.329320640318371,-0.28367888290291,0.391290681475144,PON2,ns,0
POP1,-0.133601315845173,0.587934925001937,-0.351117566704778,0.265965142232889,POP1,ns,0
POP4,-0.0763549376298097,0.751632889097312,0.245910960565503,0.306726801412268,POP4,ns,0
POP5,0.0421665506660287,0.88680572110655,0.086348175627008,0.821122937989177,POP5,ns,0
POMP,-0.273204333040968,0.114164825145337,-0.172237204186823,0.37699625260803,POMP,ns,0
POP7,0.121266182039462,0.432700949426201,0.0332784526707438,0.862523889759139,POP7,ns,0
POR,0.0916029684142371,0.721163488373952,0.0284046108431217,0.944777134938172,POR,ns,0
POT1,0.150516474996288,0.541660933546253,-0.129869511485674,0.667642067373176,POT1,ns,0
POU2F1,-0.282950533930895,0.0367809142710421,0.173054698832476,0.526291288415868,POU2F1,ns,0
POU3F2,0.161667413999378,0.40669198623553,0.009592716993049,0.981598048884453,POU3F2,ns,0
POU3F3,-0.871603337525551,0.0156769775087127,-0.0896660503152777,0.617907252129353,POU3F3,ns,0
POU4F1,-0.447280331544125,0.0449519023256255,-0.0635352142947225,0.865595196396921,POU4F1,ns,0
POPDC3,-0.0483409771950776,0.867705194450688,-0.263160052109005,0.419563453119487,POPDC3,ns,0
POMK,-0.22466295862238,0.0847530018754772,0.0855424739165023,0.805064414956006,POMK,ns,0
POMGNT2,-0.260272133357439,0.280801752661445,-1.38786795221585,0.0001389242280921,POMGNT2,ns,0
POMGNT1,-0.102276700279834,0.656357890335486,-0.107348640130836,0.525094724121834,POMGNT1,ns,0
POLR2K,0.0203026881909674,0.945862573948566,-0.0544298324016182,0.886338988425811,POLR2K,ns,0
POLR2L,-0.327282630900292,0.10023912934636,0.149567458552234,0.55292218257278,POLR2L,ns,0
POLR2M,0.0906639438113338,0.725450098855586,0.126937704763158,0.721644581722534,POLR2M,ns,0
POLR3A,-0.019443094043939,0.94445751546308,0.377850169469648,0.258806769893594,POLR3A,ns,0
POLR3B,0.264285863681525,0.290439470530944,-0.0497950583229476,0.895448212160968,POLR3B,ns,0
POLR3C,-0.129050763266991,0.610319630582399,0.151215794536538,0.64122145549149,POLR3C,ns,0
POLR3D,0.132549382496454,0.598397438290303,-0.0133482977421518,0.976995189907383,POLR3D,ns,0
POLR3F,0.0300728200418621,0.919967774594388,0.142655739171361,0.675900889625595,POLR3F,ns,0
POLR3G,-0.400995234001856,0.158139280359592,-0.0338929127181438,0.703971967246654,POLR3G,ns,0
POLR3GL,-0.0346933265144976,0.883668169767898,0.0115320620402946,0.974695199558436,POLR3GL,ns,0
POLR3H,-0.0645161956528551,0.794768925304864,0.169695088217277,0.538710147694153,POLR3H,ns,0
POLR3K,0.0196627044352051,0.950664158455592,0.111002744154993,0.608534376657213,POLR3K,ns,0
POLRMT,-0.19724955610549,0.294968842410751,-0.135629560176082,0.395630323758031,POLRMT,ns,0
POM121,-0.126880067519708,0.613642088980222,-0.177020895383447,0.581662949581835,POM121,ns,0
POM121C,-0.0461832064021689,0.871960956040952,-0.22130360134444,0.504429650629288,POM121C,ns,0
POLR2J,-0.0435192674983856,0.883668169767898,-0.35403044471906,0.246956281053645,POLR2J,ns,0
PPP4R3B,-0.359482222532317,0.198443115531505,-2.31372710226605,0.0133439829424315,PPP4R3B,ns,0
PPP5C,-0.0954510390763764,0.631850177079637,0.196197331597253,0.265335886366886,PPP5C,ns,0
PPP6C,-0.129358762960152,0.58060107679963,-0.0802630215397269,0.836063240547447,PPP6C,ns,0
PRR14L,-0.0797145368934574,0.754736807995935,-0.362122297931945,0.290388025351168,PRR14L,ns,0
PRR5-ARHGAP8,-0.0623310334208674,0.802685220928172,-0.0340402294594505,0.901333849179238,PRR5-ARHGAP8,ns,0
PRRC1,0.269003418441488,0.0411096383633315,0.404547412975342,0.0686537425442211,PRRC1,ns,0
PRRC2B,-0.0884817399871618,0.590250608771514,0.159766224237056,0.49223794633348,PRRC2B,ns,0
PRRC2C,-0.0154071428685414,0.956910507260688,0.268508190691517,0.341762653773072,PRRC2C,ns,0
PRRG1,0.155631906082922,0.503667867002867,0.030070522055939,0.937732935035784,PRRG1,ns,0
PRR14,0.122689815156708,0.61311143454956,0.45440130443391,0.201401373370518,PRR14,ns,0
PRRG4,0.290737226408847,0.226999159554056,-0.788254358709061,0.059747690348166,PRRG4,ns,0
PRRX1,-0.179989189955749,0.409985943438065,-0.0321766467727785,0.904068192076823,PRRX1,ns,0
PRSS16,0.146515987743423,0.458291526337819,0.0797724615334333,0.749377875481711,PRSS16,ns,0
PRTG,-0.0759721235740399,0.774573681541854,-0.400306085414832,0.135380014696612,PRTG,ns,0
PRUNE1,-0.49442164984968,0.0577685409991517,-0.270602424437674,0.404171446545887,PRUNE1,ns,0
PRUNE2,0.0774227435095683,0.765964063608483,-0.0731736415773001,0.699449593769914,PRUNE2,ns,0
PRXL2A,-0.129602304565008,0.586307512858654,-0.284047614434873,0.402945952454386,PRXL2A,ns,0
PRRT3,0.0257223420884565,0.920596924090209,0.0420435318209448,0.881165051138606,PRRT3,ns,0
PRR13,-0.0781513873144909,0.76563042539789,-0.0476322189293042,0.904297751803092,PRR13,ns,0
PRR12,-0.183425423605321,0.357339821953065,0.039021479229543,0.875390290454472,PRR12,ns,0
PRPSAP2,0.0862281621502291,0.7089028299372,0.259042462810353,0.404531626985615,PRPSAP2,ns,0
PROSER3,0.554774931064889,0.0726180808947147,-0.0868830926143258,0.597382263281261,PROSER3,ns,0
PROX1,0.154517373441927,0.529920043049936,-0.0842053785781147,0.442160640538299,PROX1,ns,0
PRPF18,-0.0170613168971034,0.954225650754879,-0.374616364149953,0.287216702694067,PRPF18,ns,0
PRPF19,-0.235208940357736,0.335563277559909,-0.0040444206877257,0.993802970681138,PRPF19,ns,0
PRPF3,0.0260684074387215,0.932206497772684,-0.0628734637870566,0.872865566998988,PRPF3,ns,0
PRPF38A,-0.094137268015976,0.61311143454956,0.148482496147793,0.636356224478713,PRPF38A,ns,0
PRPF38B,-0.0456620545582662,0.806404641575417,0.0586571872103779,0.850861681772911,PRPF38B,ns,0
PRPF39,0.0759593089526305,0.770767828621493,-1.05490587820148,0.0271331807582828,PRPF39,ns,0
PRPF4,0.10872209912049,0.63601916222977,-0.0464958214035712,0.900058575315464,PRPF4,ns,0
PRPF40A,-0.0215156117360602,0.918627914189795,0.0050183684555142,0.986338412950271,PRPF40A,ns,0
PRPF4B,-0.090531967516466,0.707567047122357,-0.159314958817215,0.645641423013805,PRPF4B,ns,0
PRPF6,0.216795521143307,0.388795223547009,0.0593314695093716,0.88316685944782,PRPF6,ns,0
PRPS1,0.262204307513826,0.202437039982001,0.181505392327967,0.569759647916129,PRPS1,ns,0
PRPS2,-0.11753942769682,0.638535717603286,-0.209808286924498,0.528560148413953,PRPS2,ns,0
PRPSAP1,-0.103249612119908,0.680107238800796,-0.232038958575793,0.427992458832149,PRPSAP1,ns,0
PRXL2C,-0.408443628083742,0.137412349982483,-0.482267772719505,0.19361153650431,PRXL2C,ns,0
PROSER2,0.0899406002737124,0.726424924107092,0.635963115164356,0.0066785876432663,PROSER2,ns,0
PSAP,-0.103475129869489,0.674468031657494,0.0153542044075781,0.974235522066585,PSAP,ns,0
PSEN1,-0.0634994494341535,0.818760770817368,-0.0439111808614548,0.685811475017496,PSEN1,ns,0
PSMC5,0.018764948736741,0.951353414415548,0.396407819797305,0.112347537310991,PSMC5,ns,0
PSMC6,0.164987277265997,0.476961598002726,0.368592240516302,0.271018221191538,PSMC6,ns,0
PSMD1,-0.286561034544078,0.0644850247455211,0.114711479755117,0.697440705678311,PSMD1,ns,0
PSMD10,0.0211126886944479,0.946163650980003,-0.142725532685499,0.685238447958885,PSMD10,ns,0
PSMD11,-0.38831490164522,7.42993273667236e-05,-0.0310694808554308,0.942790527148136,PSMD11,ns,0
PSMD12,0.148680150260166,0.284313609828546,0.0675895971551862,0.827158249520616,PSMD12,ns,0
PSMC3IP,0.501591755542517,0.0234912675580358,0.459500302212759,0.137783343685421,PSMC3IP,ns,0
PSMD13,0.0039435098324496,0.993326716756818,0.247169579873798,0.458429179651174,PSMD13,ns,0
