rownames(count),DMSO.GFP.1,DMSO.GFP.2,DMSO.GFP.3,TPG.GFP.1,TPG.GFP.2,TPG.GFP.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
GLCE,84,37,53,47,28,42,0.49048150703568,0.80201324956477,7888.0,-0.355991987407696,0.516272215192001,47.3161141742453,-0.689543184645921,0,5.564259692408299,ns
GLDC,24,17,53,33,37,15,0.956320265457048,0.989177562100237,13468.0,0.0362600147990783,0.662019753072202,28.8596451275131,0.0547718019451961,0,4.850981654732942,ns
GLE1,164,174,264,144,252,201,0.728329727750323,0.912524951272846,10790.0,0.0941128006771936,0.270946545482326,194.442274063557,0.347348221434816,0,7.603198101884827,ns
GLG1,354,192,315,104,253,176,0.030784362653644,0.20573686765913,1585.0,-0.577456275890075,0.26735956161268,219.56365880609,-2.15984897793417,0,7.778495475452432,ns
GLI2,88,29,78,55,60,36,0.731075011896613,0.913618930707516,10828.0,-0.166931480439248,0.485695323765134,55.1409172869197,-0.343695877376761,0,5.78505136213178,ns
GLI3,260,270,316,260,304,273,0.627791026747415,0.872714788290474,9622.0,0.108890901992623,0.224592186594103,277.29498486287,0.484838335847441,0,8.115277713909437,ns
GLIPR2,84,71,40,40,81,70,0.926651330654574,0.981457089563782,13144.0,0.0422848375782096,0.459324284544978,63.0080681909469,0.0920587894021287,0,5.977464672607669,ns
GLIS3,6,12,15,13,12,48,0.14544474610071,1.0,3462.0,1.26343056855083,0.867853153270246,17.9244430979138,1.45581146279179,0,4.163856390809851,ns
GLMN,55,51,68,49,123,48,0.360576333508186,0.711648598600037,6183.0,0.409682111676669,0.448098764630479,63.224455769913,0.914267442835978,0,5.98241080824797,ns
GLMP,143,146,169,105,149,115,0.488308419927075,0.801132288741501,7843.0,-0.201766749430069,0.291148953026477,134.927728769093,-0.693001803141365,0,7.076043054345453,ns
GLO1,1283,1007,1207,647,1099,1051,0.160597627777604,0.500208626684633,3697.0,-0.210405411188298,0.149961332594258,1017.10327191958,-1.40306442699853,0,9.990250455816316,ns
GLOD4,417,323,325,415,397,364,0.17988166723447,0.527652890554447,3942.0,0.291523474326375,0.217373232673629,371.460632509191,1.34111946876218,0,8.537065511458529,ns
GLRX,185,98,163,175,207,236,0.0190633579732236,0.155775187809087,1276.0,0.636048173497001,0.271318077511721,174.221919334673,2.34428969617597,0,7.444782334527038,ns
GLRX2,280,302,269,166,456,234,0.856795913625311,0.962547915884471,12394.0,0.0505460346305769,0.280104321461092,275.580076556038,0.180454319186925,0,8.106327779947552,ns
GLRX3,404,280,411,393,454,357,0.134605815239888,0.460072740735562,3317.0,0.288839254190101,0.193050674291289,376.241073872333,1.49618360697502,0,8.555513544848722,ns
GLRX5,903,611,943,293,432,481,6.03028257484566e-07,3.85779393143416e-05,152.0,-0.887404628877949,0.177827875586722,583.621266234356,-4.99024478558303,0,9.188888643510067,down
GLS,153,78,106,73,144,119,0.717119511853133,0.909939843929827,10661.0,0.122076518575841,0.336938324386118,107.731614136857,0.362311170147408,0,6.751297864593577,ns
GLS2,6,32,14,26,15,12,0.915466405381949,1.0,13027.0,0.093353295213145,0.879478964830594,18.5062681213797,0.106146137595374,0,4.209942092981138,ns
GLT8D1,82,97,86,81,98,72,0.946481174153717,0.986873572536001,13355.0,0.0250594636846426,0.373318235197825,85.4473963567776,0.06712627812398,0,6.416964627509753,ns
GLT8D2,11,14,61,1,38,14,0.486115595318827,1.0,7815.0,-0.6658988948066,0.95606410261694,21.0520564367156,-0.696500258700124,0,4.395889262437593,ns
GLTP,159,199,190,75,178,134,0.163056401259128,0.504152764974168,3728.0,-0.445073220377803,0.319079666886387,151.670807695067,-1.39486550403188,0,7.244799624428067,ns
GLUD1,295,183,217,180,339,228,0.369280019157055,0.719204877494309,6329.0,0.217058797398548,0.241761284862966,232.380829716736,0.897822815268296,0,7.860347248132724,ns
GLUL,1274,857,1111,972,1117,1030,0.497850878636458,0.805494637948898,7979.0,0.0942702469297228,0.13906727753877,1038.61242051146,0.677875116261203,0,10.020441668140105,ns
GLYATL2,10,3,8,25,10,44,0.0151040026226237,1.0,1155.0,2.15437091128046,0.886617751090923,17.2303520150678,2.42987568050566,0,4.106880270925262,ns
GLYCTK,40,4,33,8,8,12,0.181879560874968,1.0,3968.0,-1.20864895787832,0.905361685121357,15.9554099213364,-1.33499017877734,0,3.9959737692446184,ns
GLYR1,362,282,320,157,366,304,0.584899631935942,0.850286144557497,9088.0,-0.131625367668342,0.240965321538278,287.77276495311,-0.546241952277906,0,8.168786250489715,ns
GM2A,96,70,39,45,32,43,0.225538205474015,0.579580737322759,4563.0,-0.620215234269321,0.511757226283725,53.6622468045415,-1.21193253835065,0,5.745835555484867,ns
GMCL1,202,141,225,209,311,179,0.0890441517477156,0.370502923232686,2642.0,0.432726477812041,0.254475903812832,205.862223665935,1.70046150275317,0,7.685535305174982,ns
GMDS,240,176,272,100,179,149,0.0287097269096688,0.197518536221301,1533.0,-0.563615780348743,0.257658877924111,178.194329063225,-2.1874494870491,0,7.477307614386827,ns
GMEB1,207,191,305,117,312,281,0.722646470556175,0.910663468974187,10731.0,0.104131095894642,0.293389777421567,226.517662354203,0.354924076802506,0,7.8234797362818105,ns
GMEB2,288,256,377,282,237,295,0.957351781127873,0.989612918006531,13477.0,-0.0131543488018553,0.245980996683004,285.870475575133,-0.0534770936748716,0,8.159217817295898,ns
GMFB,134,69,79,57,101,81,0.768840115628516,0.928489975704382,11225.0,-0.110475400105734,0.37590422597814,83.4721059751272,-0.293892413202503,0,6.3832222649941475,ns
GMNN,1008,870,961,1036,1370,1195,0.000644936329854,0.0152587855754277,419.0,0.464153461770457,0.136036528618337,1060.22208920785,3.41197666894811,0,10.050150788542968,ns
GMPPA,12,1,11,15,3,4,0.848189184021155,1.0,12319.0,0.244868442298104,1.27915793319424,7.62996393195292,0.19142940519208,0,2.9316762372281353,ns
GMPPB,88,26,57,125,60,83,0.0613407612414011,0.302067479820975,2195.0,0.912911871744083,0.487919115445266,73.9146108185886,1.87103116653049,0,6.20778766727,ns
GMPR,97,30,79,49,31,26,0.186546143991209,0.536520172780394,4037.0,-0.710493709699102,0.537900032330248,49.6106541857113,-1.32086571294885,0,5.6325780761909,ns
GMPS,101,72,78,44,95,61,0.552469127286655,0.83458284818012,8682.0,-0.232921047757815,0.392080553321012,72.3134404146619,-0.594064270173361,0,6.176191911046948,ns
GNA11,1426,680,1177,563,733,684,0.0010196092966261,0.0208291613453636,484.0,-0.563022360353765,0.171388799517683,837.18041355542,-3.28505924505105,0,9.709394748863556,ns
GNA12,253,216,239,172,193,166,0.251336308537388,0.60675011692363,4895.0,-0.281463774274866,0.245367803973375,202.585122641026,-1.14710964404037,0,7.662384419786888,ns
GNA13,244,211,375,237,343,295,0.363474323181037,0.715243165828697,6228.0,0.210494578708864,0.231627141494612,276.909762121791,0.90876473866842,0,8.113272104860718,ns
GNAI1,224,126,200,112,223,197,0.775248865588551,0.931306418900017,11290.0,0.078682748377846,0.27558089447914,173.117149871021,0.285515977174542,0,7.435604842314615,ns
GNAI2,196,115,174,133,117,126,0.533316401559692,0.824770228385555,8478.0,-0.187510086007795,0.301002709864493,140.128511996681,-0.62295148801886,0,7.130606721069132,ns
GNAI3,506,294,452,307,382,396,0.796010565158478,0.940088482724437,11595.0,-0.0503128655736496,0.194623680605967,377.894915028071,-0.258513585895606,0,8.561841295530202,ns
GNAL,116,78,91,2,153,103,0.909324448307377,0.976162833392691,12955.0,-0.13684377025787,1.20153608679373,84.4612727707227,-0.113890686898164,0,6.400218082568544,ns
GNAQ,374,293,552,194,247,213,0.0010046357803815,0.0206971998483693,480.0,-0.748683703776141,0.227617034585008,299.48010262517,-3.28922527762979,0,8.226316343715073,down
GNAS,1128,637,1400,773,1108,915,0.910879957158458,0.976363300520425,12975.0,-0.0193883647608717,0.173220706123654,955.664622734153,-0.1119286787056,0,9.9003606029514,ns
GNAZ,44,18,33,5,3,15,0.0289099193335891,1.0,1538.0,-1.84240825445213,0.843318329666929,18.3819028756771,-2.18471268753259,0,4.200214215551532,ns
GNB1,956,588,934,450,511,529,0.0005736196740587,0.0139099194776728,407.0,-0.572130242182998,0.16613386243067,637.037010620449,-3.44379065057706,0,9.31523338248782,ns
GNB1L,35,13,39,9,22,37,0.786584954066044,1.0,11395.0,-0.193804262367864,0.715810839741324,24.3596103638609,-0.270747873052468,0,4.6064191521619335,ns
GNB2,338,250,316,193,262,192,0.104793525035497,0.404426210688727,2887.0,-0.35173351800336,0.216845603789852,250.767298069871,-1.62204587898508,0,7.970205411963591,ns
GNB3,17,3,12,7,8,2,0.561029626544464,1.0,8798.0,-0.691598592897904,1.18971841328945,7.60527915195908,-0.581312842747139,0,2.92700120307874,ns
GNB4,245,222,223,71,193,195,0.101357222684203,0.39741840055693,2827.0,-0.514970642685846,0.314330568724492,184.716574198067,-1.63830913670128,0,7.529169511647664,ns
GNB5,63,102,131,115,71,128,0.567779928525421,0.840983450292557,8876.0,0.239849711858955,0.419813705222546,102.839606099772,0.571324158490273,0,6.684252179203293,ns
GNE,118,73,142,13,70,49,0.0085209913783217,0.0943714352651484,917.0,-1.25334756247691,0.476431705561099,72.0578314051183,-2.63069721818961,0,6.171083329108917,ns
GNG10,259,159,245,145,118,104,0.0240957970200505,0.178316233046401,1418.5,-0.667476813260423,0.295920067063919,166.37371980607,-2.25559834411719,0,7.378283754865821,ns
GNG11,45,50,53,12,39,30,0.147889068353139,0.481766599888082,3506.0,-0.814279472242496,0.562725424526151,36.7179866479698,-1.44702804734328,0,5.198415048720149,ns
GNG12,361,301,350,244,234,331,0.457845940953722,0.780521376198106,7480.0,-0.175511791491382,0.236411841487032,298.891073139089,-0.742398478804668,0,8.223475999034669,ns
GNG5,981,954,835,558,765,708,0.0472906529436287,0.266273485364126,1907.0,-0.345424345703077,0.174132413053625,785.967174401788,-1.98368781346126,0,9.61832524994732,ns
GNG5P2,91,19,123,28,84,76,0.796456938104644,0.940124698486229,11601.0,-0.14111242734563,0.547084855118361,64.9231584673108,-0.257935174087574,0,6.020661282608798,ns
GNL2,252,270,239,128,407,349,0.390146373332111,0.733239917719645,6588.0,0.261366486541612,0.304143707253603,266.178183602708,0.859351945505413,0,8.056248520235668,ns
GNL3,706,553,583,613,844,509,0.24691172840949,0.600692931462066,4856.0,0.213359531279995,0.184266895121395,622.857545010536,1.1578831408617,0,9.28275842909559,ns
GNL3L,440,382,523,355,682,398,0.335202619256466,0.690350313784922,5907.0,0.19205057930543,0.199287193993122,449.079566722598,0.963687507748534,0,8.810827270256452,ns
GNPAT,106,111,147,42,173,142,0.948307259541496,0.987628176896237,13376.0,0.0260017818082219,0.401060099184861,115.140466215159,0.0648326319697958,0,6.847251148768841,ns
GNPDA1,615,371,648,394,511,405,0.363580229338285,0.715243165828697,6230.0,-0.163696063109223,0.180170063235708,473.907379311668,-0.908564165263497,0,8.888461315428636,ns
GNPDA2,43,37,76,35,65,44,0.989900793204503,0.997527215531912,13847.0,0.006103128561734,0.482162819232259,48.0871349579297,0.012657816650923,0,5.58757906757388,ns
GNPNAT1,404,235,324,164,321,256,0.261467407334233,0.618314462285525,5029.0,-0.257239343245697,0.229078786324943,271.91688542231,-1.12292957096782,0,8.087021932011424,ns
GNPTAB,130,147,124,110,142,146,0.776414903428127,0.931306418900017,11305.0,0.0886923128470529,0.312303366123667,132.194036288333,0.283994098263841,0,7.046513283327457,ns
GNPTG,71,75,63,71,78,48,0.945432641144076,0.986309087274434,13347.0,0.0290331782087837,0.424192257813891,67.3438467772071,0.0684434420335922,0,6.073474227218542,ns
GNS,239,155,294,157,212,106,0.187428092044118,0.537467050143615,4049.0,-0.38407298160671,0.291356002672719,186.169117228629,-1.3182257378721,0,7.5404699602204674,ns
GOLGA1,31,44,90,23,71,29,0.528381480318944,0.821945531054458,8412.0,-0.357422785595202,0.566907058771768,45.5863783520046,-0.630478629723849,0,5.510530892527265,ns
GOLGA2,99,61,130,69,126,127,0.4164760206661,0.754427996846054,6930.0,0.290315655032268,0.357289521040737,98.2863994932111,0.812550153126844,0,6.61891989048473,ns
GOLGA3,249,213,268,189,243,234,0.988855258820626,0.997498178493837,13826.0,-0.0031607939624263,0.226283109955031,227.97439917584,-0.0139683158988514,0,7.8327280130429076,ns
GOLGA4,419,304,366,166,240,190,0.0003746042904474,0.0098184693269837,376.0,-0.743645001889287,0.209044217853279,270.619328280129,-3.55735743148479,0,8.08012107350184,down
GOLGA5,60,42,60,32,68,61,0.821812062079169,0.946190092399638,11913.0,0.101850417648968,0.452236492266353,51.887886802628,0.22521494702595,0,5.69732587644818,ns
GOLGA7,583,407,558,142,419,302,0.0019095066831707,0.033039222397068,575.0,-0.757334972901868,0.243990112261089,381.063496522613,-3.10395763944507,0,8.573887603466314,down
GOLGA8A,22,19,33,5,27,7,0.282402775546841,1.0,5292.0,-0.885575611245384,0.823839273863318,17.5724361354631,-1.07493735652169,0,4.13524230654776,ns
GOLGA8B,20,28,39,8,11,36,0.475168282603223,1.0,7695.0,-0.544946055567001,0.763127965257528,23.1630400752254,-0.714095250569282,0,4.533752709769832,ns
GOLGB1,318,320,401,178,534,440,0.424157761834223,0.760295678905414,7034.0,0.214674157461177,0.268601632621092,352.381519001061,0.799228788620253,0,8.460994452442026,ns
GOLIM4,221,181,282,175,306,238,0.423699121982981,0.759876477713483,7030.0,0.189015631100751,0.23626358762576,226.841879179813,0.800020151222585,0,7.8255432026627645,ns
GOLM1,433,319,419,359,334,270,0.589702124861088,0.852678581732226,9168.0,-0.119208758295391,0.221056720764496,349.716831765052,-0.53926774034792,0,8.450043423956169,ns
GOLM2,215,120,163,102,246,184,0.491108468133013,0.802272039232817,7896.0,0.203320811422416,0.295289720334769,164.455217394127,0.688546865742269,0,7.3615509686335505,ns
GOLPH3,621,573,795,540,856,755,0.168430867499405,0.511180323209805,3798.0,0.227592839662732,0.165250061497935,674.235559118436,1.37726326755755,0,9.39710890670082,ns
GOLPH3L,278,211,297,171,197,246,0.385927374947328,0.730357631070544,6521.0,-0.209552753290166,0.241691231447698,227.567253813442,-0.867026710216061,0,7.830149163237182,ns
GOLT1B,328,264,240,235,319,306,0.469172545837817,0.789973860288525,7628.0,0.164182452750155,0.226825847149452,277.563910626191,0.723826031351613,0,8.116676188003101,ns
GON4L,60,68,52,11,53,40,0.167015506690913,0.508631001272295,3784.0,-0.770121585579341,0.557309035791756,45.6667463146916,-1.38185734685828,0,5.513072098466605,ns
GOPC,238,243,312,202,299,277,0.711094861147189,0.907113284353077,10610.0,0.0850199495092658,0.229544141561323,256.601025848615,0.370386057038849,0,8.003383127870874,ns
GORAB,84,97,64,133,174,121,0.0113888818536573,0.114288428426175,1025.0,0.892708502673051,0.352774653540859,112.578372268251,2.53053470172186,0,6.814785883815255,ns
GORASP1,40,27,70,32,74,18,0.954054161198814,0.988206696914003,13445.0,-0.0338494572219664,0.587496596171377,41.108115945742,-0.057616431214339,0,5.361351347158424,ns
GORASP2,795,598,614,455,742,866,0.437187714696513,0.770098139154399,7180.0,0.152545772355457,0.19633900185561,662.86530994982,0.776950941553836,0,9.372571943358325,ns
GOSR1,951,761,856,679,1330,918,0.0762300357819624,0.344738961933477,2424.0,0.283434076953637,0.159862018617376,890.119535275671,1.77299198024032,0,9.797855280201446,ns
GOSR2,371,272,398,300,424,454,0.110183411797974,0.417058581675166,2956.0,0.314225271119866,0.196714229665724,361.601727988936,1.59736929887497,0,8.498257761762096,ns
GOT1,279,255,295,297,450,422,0.0026570110007172,0.0422229760474342,628.0,0.607605606800072,0.202207470464484,328.324499743124,3.00486231000448,0,8.358978598348791,up
GOT2,702,422,515,683,562,463,0.280387572784497,0.637476913200011,5268.0,0.242264170520393,0.224433158099632,553.12261373876,1.07944909999816,0,9.111455515849256,ns
GPAA1,84,27,52,30,38,31,0.312095621597365,0.670974535576559,5629.0,-0.534758197838803,0.52902643205988,41.3432263452735,-1.01083455463011,0,5.369579073169405,ns
GPALPP1,512,275,379,287,499,384,0.505011296073708,0.809205520911155,8064.0,0.136374047237868,0.204573664569549,375.399966238374,0.666625626151919,0,8.552284710194623,ns
GPAM,183,99,105,193,193,263,0.0027578050133095,0.0434633645857727,635.0,0.910613226858932,0.304194923168111,172.125155829178,2.99351881804972,0,7.427314150243203,up
GPAT3,92,105,88,81,117,123,0.45239082490846,0.777491760588523,7413.0,0.263612991961609,0.350812704954517,100.183020912371,0.751435134014847,0,6.646494210072583,ns
GPAT4,218,178,283,164,205,218,0.786048953979159,0.935447317157428,11392.0,-0.0672795519645445,0.247857219576519,205.727754391171,-0.271444794222642,0,7.684592628369915,ns
GPATCH1,321,253,484,267,430,387,0.446943211522406,0.775482731745883,7304.0,0.168762841066453,0.221904243754694,345.862014272891,0.760521016682373,0,8.434052762232508,ns
GPATCH11,222,195,372,236,376,219,0.437759102209798,0.770595494186834,7186.0,0.201781016345933,0.26003282418951,261.816483605894,0.775982866681772,0,8.032412120013799,ns
GPATCH2,201,137,230,144,222,176,0.787119856089079,0.936263422704612,11399.0,0.0682055212389631,0.252563921977414,179.05572305457,0.270052510687028,0,7.484264821197723,ns
GPATCH2L,296,174,326,197,362,189,0.877592620729983,0.968610389745885,12613.0,0.0392192720092083,0.254634706869558,246.47339669134,0.15402170619773,0,7.945288126306051,ns
GPATCH3,82,50,88,64,54,53,0.673166573900565,0.894098232315304,10121.0,-0.177652686389557,0.421171477878071,63.6444757825285,-0.421806071210233,0,5.991963391307462,ns
GPATCH4,1630,1230,1684,1586,2191,1742,0.0002669044540278,0.007544706136531,346.0,0.412558028891498,0.113170078834362,1644.70774781463,3.64546913054047,0,10.683615535348068,ns
GPATCH8,652,524,681,581,941,799,0.0037154632209535,0.0541666632092245,688.0,0.438113073740608,0.151002639426319,681.084306293445,2.90136036962707,0,9.411689579412123,ns
GPBP1,1032,737,909,759,1092,842,0.321598969863991,0.67850474787534,5743.0,0.13568851495334,0.136896297867,873.367771475843,0.991177388048627,0,9.770445484357687,ns
GPBP1L1,277,371,427,300,363,281,0.747070798958524,0.919791903205071,10995.0,-0.0782483429237436,0.242627403110144,332.963183300213,-0.322504143887744,0,8.379218852937177,ns
GPC2,9,7,3,8,24,9,0.274539792933411,1.0,5194.0,1.14585282009709,1.04867470596972,9.67741840222031,1.09266754845346,0,3.2746222380940884,ns
GPC3,57,42,24,28,31,28,0.515166530067142,0.8163551811093,8190.0,-0.377164611123853,0.579527457444328,34.4844417400404,-0.650814049065285,0,5.107873706426265,ns
GPC4,71,76,78,43,86,40,0.431193667149652,0.764568132325189,7125.0,-0.339547319567758,0.43136254592951,63.7523309338986,-0.78715067585688,0,5.99440618611845,ns
GPC6,26,51,49,23,46,13,0.357286546097559,0.708164364910858,6156.0,-0.581156118400292,0.631315499564207,33.9986388125903,-0.920547838286024,0,5.087405081908086,ns
