gene_name	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3	TPG-L10a-1	TPG-L10a-2	TPG-L10a-3
TUBA3E	0	0	0	0	0	0
TUBA4A	5	0	0	0	13	0
TUBA4B	0	0	0	0	0	0
TUBA8	0	1	6	13	5	0
TUBAL3	0	0	0	0	0	0
TUBB	0	0	0	0	0	0
TUBB1	0	0	0	0	0	0
TUBB2A	287	202	308	204	355	252
TUBB2B	601	396	647	654	841	777
TUBB3	75	7	33	63	31	36
TUBB4A	2	1	0	0	4	1
TUBB4B	1795	846	1558	1256	956	1073
TUBB6	577	546	536	297	508	580
TUBB8	0	0	0	0	0	0
TUBB8B	0	0	0	0	0	0
TUBD1	341	299	362	224	225	222
TUBE1	82	58	78	146	178	188
TUBG1	707	341	591	582	475	403
TUBG2	39	18	40	7	27	30
TUBGCP2	187	205	166	151	220	179
TUBGCP3	110	69	98	51	94	78
TUBGCP4	237	178	271	169	218	278
TUBGCP5	0	0	0	0	0	0
TUBGCP6	18	10	13	4	8	21
TUFM	530	290	569	365	275	318
TUFT1	359	233	291	358	488	475
TUG1	882	788	972	597	789	642
TULP1	0	0	0	0	0	0
TULP2	0	0	0	0	0	0
TULP3	386	275	323	316	541	463
TULP4	151	132	179	58	96	125
TUNAR	0	0	0	6	4	0
TUSC1	207	141	177	189	178	200
TUSC2	473	437	471	301	495	324
TUSC3	203	120	211	61	198	166
TUT1	113	78	76	108	109	71
TUT4	451	299	391	269	579	411
TUT7	293	214	263	183	255	252
TVP23A	0	0	0	0	0	0
TVP23B	16	10	54	0	7	12
TVP23C	56	18	52	61	85	97
TVP23C-CDRT4	101	84	101	139	263	235
TWF1	244	158	169	76	158	101
TWF2	35	25	25	16	17	25
TWIST1	270	196	236	203	480	298
TWIST2	0	0	0	0	0	0
TWNK	1206	921	921	930	1179	793
TWSG1	128	124	136	64	103	62
TXK	0	0	0	0	0	0
TXLNA	763	505	770	502	601	562
TXLNB	0	0	0	0	10	0
TXLNG	253	235	344	242	368	304
TXN	1230	946	974	557	1146	695
TXN2	854	360	663	564	323	382
TXNDC11	120	121	123	109	245	193
TXNDC12	981	647	808	959	891	772
TXNDC15	174	84	179	61	153	152
TXNDC16	13	9	15	18	26	23
TXNDC17	880	783	762	402	771	557
TXNDC2	0	0	0	0	0	0
TXNDC5	1049	693	1006	720	1226	743
TXNDC8	0	0	0	0	0	0
TXNDC9	195	122	185	164	207	187
TXNIP	177	159	147	249	428	298
TXNL1	481	492	553	279	508	370
TXNL4A	784	723	904	500	473	500
TXNL4B	128	70	129	115	152	158
TXNRD1	1092	742	1265	782	1104	923
TXNRD2	26	0	49	50	36	16
TXNRD3	56	39	30	28	41	18
TYK2	12	6	12	0	24	6
TYMP	11	1	0	1	0	3
TYMS	725	644	758	539	958	713
TYR	0	0	0	0	0	0
TYRO3	69	33	46	64	49	57
TYROBP	0	0	0	0	0	0
TYRP1	0	0	0	0	0	0
TYSND1	188	84	258	135	113	131
TYW1	111	84	134	103	236	130
TYW1B	9	8	11	0	3	15
TYW3	514	430	497	288	451	344
TYW5	134	68	137	86	157	97
U2AF1	76	41	80	42	55	38
U2AF1L4	66	23	43	111	69	73
U2AF1L5	127	143	147	56	95	75
U2AF2	697	523	687	421	442	468
U2SURP	551	517	542	338	509	487
UACA	50	40	109	65	141	84
UAP1	161	183	180	145	330	225
UAP1L1	26	8	13	69	68	32
UBA1	165	64	157	139	67	74
UBA2	2894	2358	2687	1650	2498	2234
UBA3	56	67	86	43	107	72
UBA5	59	101	49	60	118	103
UBA52	2857	1496	2514	1762	1196	1591
UBA6	136	93	94	39	154	126
UBA7	0	0	0	0	0	0
UBAC1	356	320	318	148	233	173
UBAC2	267	204	287	218	373	245
UBALD1	368	121	271	483	220	197
UBALD2	773	305	657	665	670	743
UBAP1	273	159	202	175	226	161
UBAP1L	0	0	0	0	0	0
UBAP2	284	211	303	300	296	222
UBAP2L	471	377	529	350	426	295
UBASH3A	0	0	0	0	0	0
UBASH3B	65	26	41	22	40	16
UBB	4128	3486	4375	2757	3405	3043
UBC	4620	3219	3962	4402	5095	4512
UBD	0	0	0	0	0	0
UBE2A	503	280	627	202	359	353
UBE2B	1658	1067	1547	706	1346	1013
UBE2C	1222	704	1186	504	626	478
UBE2D1	299	228	338	232	269	214
UBE2D2	1064	926	1341	658	1066	959
UBE2D3	1233	1082	1286	593	1004	858
UBE2D4	60	46	53	27	69	29
UBE2E1	931	970	1031	676	1103	808
UBE2E2	181	144	167	44	133	119
UBE2E3	511	327	478	218	471	371
UBE2F	198	107	182	161	113	115
UBE2F-SCLY	407	226	345	208	282	230
UBE2G1	381	283	438	174	261	160
UBE2G2	890	892	1015	703	936	693
UBE2H	452	271	531	335	421	312
UBE2I	1511	723	1265	774	902	682
UBE2J1	328	308	327	187	289	229
UBE2J2	1267	830	1113	674	897	848
UBE2K	966	597	927	568	876	656
UBE2L3	794	484	996	368	554	558
UBE2L5	536	353	349	159	387	293
UBE2L6	0	0	0	0	0	1
UBE2M	380	116	366	249	132	142
UBE2N	1427	1026	1457	953	1118	998
UBE2NL	8	17	11	2	13	9
UBE2O	527	429	359	317	512	426
UBE2Q1	636	474	698	265	493	464
UBE2Q2	110	125	156	58	114	93
UBE2QL1	92	92	113	100	81	76
UBE2R2	1374	1049	1364	869	1137	838
UBE2S	31	22	24	24	13	0
UBE2T	755	631	727	804	948	769
UBE2U	0	0	0	0	1	0
UBE2V1	669	520	674	363	467	478
UBE2V2	381	364	491	283	523	388
UBE2W	194	130	207	158	229	153
UBE2Z	480	334	578	306	379	338
UBE3A	838	657	731	401	648	605
UBE3B	116	130	177	94	117	84
UBE3C	513	464	439	351	533	515
UBE3D	237	173	216	120	330	193
UBE4A	125	120	154	78	189	98
UBE4B	280	164	261	254	269	225
UBFD1	320	260	264	253	344	219
UBIAD1	596	476	609	437	606	566
UBL3	246	238	299	180	245	157
UBL4A	957	738	980	604	648	735
UBL4B	0	0	0	14	0	0
UBL5	285	203	202	171	99	102
UBL7	0	0	0	0	0	0
UBLCP1	253	279	296	223	401	260
UBN1	964	843	997	543	874	729
UBN2	301	182	196	130	333	209
UBOX5	56	47	61	45	55	44
UBP1	275	259	300	130	219	176
UBQLN1	454	370	413	274	516	364
UBQLN2	546	416	555	437	582	393
UBQLN3	0	0	0	0	0	0
UBQLN4	1	13	7	0	1	9
UBQLNL	0	0	0	0	0	0
UBR1	150	139	226	93	201	178
UBR2	129	86	94	55	139	78
UBR3	95	54	103	14	119	95
UBR4	172	55	114	96	113	98
UBR5	45	67	59	96	102	75
UBR7	0	0	0	0	0	0
UBTD1	98	42	45	63	13	40
UBTD2	231	189	250	128	228	172
UBTF	524	314	430	320	342	352
UBXN1	318	110	242	238	203	188
UBXN10	0	0	0	0	0	0
UBXN11	0	0	0	0	0	0
UBXN2A	403	217	392	179	307	176
UBXN2B	49	37	56	17	47	57
UBXN4	278	244	314	310	408	279
UBXN6	409	340	432	308	318	377
UBXN7	496	440	474	366	616	399
UBXN8	302	180	303	126	286	161
UCHL1	2207	1428	1856	1541	2078	1550
UCHL3	260	306	311	286	464	366
UCHL5	199	135	205	155	304	195
UCK1	398	279	411	354	295	308
UCK2	810	569	720	776	738	657
UCKL1	33	12	41	36	57	38
UCMA	0	0	0	0	0	0
UCN	17	3	0	15	6	10
UCN2	0	0	0	0	0	0
UCN3	0	0	0	0	0	0
UCP1	0	0	0	0	0	0
UCP2	76	25	37	42	41	41
UCP3	0	0	0	0	0	0
UEVLD	57	51	72	48	79	49
UFC1	1058	865	920	601	805	790
UFD1	149	135	165	91	183	135
UFL1	81	58	95	36	136	74
UFM1	489	365	507	452	694	532
UFSP1	109	60	155	178	139	98
UFSP2	132	85	93	67	104	102
UGCG	448	382	420	188	373	316
UGDH	98	91	141	122	223	120
UGGT1	115	95	112	88	173	134
UGGT2	215	149	193	106	291	280
UGP2	71	115	107	200	206	201
UGT1A1	0	0	0	0	0	0
UGT1A10	0	0	0	0	0	0
UGT1A3	0	0	0	0	0	0
UGT1A4	0	0	0	0	0	0
UGT1A5	0	0	0	0	0	0
UGT1A6	0	0	0	0	0	0
UGT1A7	0	0	0	0	0	0
UGT1A8	0	0	0	0	0	0
UGT1A9	0	0	0	0	0	0
UGT2A1	0	0	0	0	0	0
UGT2A2	0	0	0	0	0	0
UGT2A3	0	0	0	0	0	0
UGT2B10	0	0	0	0	0	0
UGT2B11	0	0	0	0	0	0
UGT2B15	0	0	0	0	0	0
UGT2B17	0	0	0	0	0	0
UGT2B28	0	0	0	0	0	0
UGT2B4	0	0	0	0	0	0
UGT2B7	0	0	0	0	0	0
UGT3A1	0	0	0	0	1	0
UGT3A2	1	17	3	6	0	2
UGT8	162	154	205	141	161	160
UHMK1	239	248	323	147	211	154
UHRF1	43	6	6	34	30	38
UHRF1BP1	189	80	134	142	271	213
UHRF1BP1L	218	234	217	257	227	216
UHRF2	190	138	181	167	242	157
UIMC1	252	229	278	258	411	372
ULBP1	61	34	43	215	271	228
ULBP2	69	20	74	75	40	75
ULBP3	160	163	206	117	263	158
ULK1	177	119	211	177	106	117
ULK2	10	5	17	3	12	12
ULK3	393	302	327	337	205	237
ULK4	42	31	36	25	39	83
UMAD1	116	69	82	131	138	100
UMOD	0	0	0	0	0	0
UMODL1	3	0	0	0	0	0
UMPS	470	443	691	561	800	751
UNC119	59	33	69	21	36	8
UNC119B	269	121	262	294	179	202
UNC13A	9	0	3	0	9	0
UNC13B	33	22	36	22	29	26
UNC13C	0	0	0	0	0	0
UNC13D	0	0	2	0	0	5
UNC45A	95	16	81	52	87	72
UNC45B	0	0	0	0	0	0
UNC50	228	113	226	146	324	149
UNC5A	0	0	4	0	0	0
UNC5B	549	435	608	521	661	685
UNC5C	34	20	52	16	25	25
UNC5CL	0	1	4	0	6	0
UNC5D	0	0	0	0	0	0
UNC79	0	0	0	0	0	0
UNC80	0	0	0	0	0	0
UNC93A	0	0	0	0	0	0
UNC93B1	22	3	9	5	7	0
UNCX	8	6	0	0	0	7
UNG	931	706	965	1006	1157	984
UNK	354	208	289	249	338	322
UNKL	598	475	596	232	455	313
UPB1	0	0	2	13	0	0
UPF1	710	368	425	351	514	509
UPF2	63	49	138	25	58	33
UPF3A	194	145	221	171	165	160
UPF3B	175	248	244	199	268	264
UPK1A	0	2	0	0	3	0
UPK1B	0	0	0	0	0	0
UPK2	0	0	0	0	0	0
UPK3A	0	0	0	0	0	0
UPK3B	0	0	0	0	0	0
UPK3BL1	12	1	11	7	0	3
UPP1	62	32	56	19	30	28
UPP2	0	0	0	0	0	0
UPRT	65	42	109	21	79	72
UQCC1	263	187	232	126	305	208
UQCC2	205	184	274	172	157	162
UQCC3	362	214	284	227	102	165
UQCR10	817	674	954	600	647	650
UQCR11	1931	1252	2050	1212	1034	1236
UQCRB	1964	1951	1976	1193	1994	1626
UQCRC1	84	32	109	70	93	26
UQCRC2	7	0	0	0	0	0
UQCRFS1	1477	1279	1657	922	1331	1167
UQCRH	1080	929	1155	653	807	714
UQCRHL	473	419	491	348	516	393
UQCRQ	1940	1754	1933	1041	1496	1475
URAD	0	0	0	0	0	0
URB1	212	174	149	150	234	229
URB2	677	334	652	430	690	507
URGCP	269	61	194	72	129	96
URGCP-MRPS24	1156	711	1028	658	702	659
URI1	1545	977	1525	697	1097	895
URM1	249	104	202	164	92	112
UROC1	0	0	0	0	0	0
UROD	222	133	251	141	166	174
UROS	105	70	52	66	96	25
USB1	287	199	297	80	142	175
USE1	172	90	167	158	234	161
USF1	0	0	0	0	6	2
USF2	646	441	681	229	309	235
USF3	79	54	55	41	43	44
USH1C	0	0	0	0	0	0
USH1G	13	0	12	0	0	4
USH2A	0	0	2	0	0	0
USHBP1	0	0	0	0	4	0
USO1	40	42	27	54	46	14
USP1	1220	973	1169	961	1515	1300
USP10	651	392	563	476	621	450
USP11	183	83	178	134	98	161
USP12	249	185	244	135	111	108
USP13	216	132	211	133	185	154
USP14	766	694	877	580	887	714
USP15	178	112	135	157	238	217
USP16	351	330	414	284	471	284
USP17L2	0	0	0	0	0	0
USP18	0	0	0	0	0	0
USP19	137	39	188	140	46	98
USP2	12	34	38	22	44	68
USP20	30	35	9	15	14	15
USP21	92	29	59	48	36	33
USP22	1610	1088	1789	932	1107	985
USP24	73	84	126	70	166	122
USP25	68	45	25	26	83	36
USP26	0	0	0	0	0	0
USP27X	24	44	49	16	70	68
USP28	142	78	120	81	62	67
USP29	0	0	0	0	0	0
USP3	201	186	228	170	279	159
USP30	97	126	141	57	130	122
USP31	178	116	261	184	218	123
USP32	200	132	148	40	158	167
USP33	180	144	174	187	269	147
USP34	330	192	280	155	330	236
USP35	20	3	7	15	0	4
USP36	533	379	491	598	602	621
USP37	286	191	305	289	482	366
USP38	297	198	251	168	308	248
USP39	311	217	248	164	303	198
USP4	101	28	53	70	84	127
USP40	111	38	49	31	32	24
USP42	141	187	144	160	190	148
USP43	66	17	59	3	46	47
USP44	76	29	81	18	26	51
USP45	169	89	170	56	174	150
USP46	210	173	224	90	158	194
USP47	212	144	191	193	276	143
USP48	332	228	302	183	318	309
USP49	145	72	164	66	113	138
USP5	161	75	131	146	86	94
USP50	0	0	0	0	0	0
USP51	21	27	37	25	34	36
USP53	145	190	217	183	234	164
USP54	175	91	190	177	195	94
USP6	0	0	0	0	0	0
USP6NL	66	69	82	104	136	78
USP7	1065	677	1045	450	724	670
USP8	448	488	626	305	667	466
USP9X	469	387	456	306	495	462
USP9Y	0	0	0	0	0	0
USPL1	104	63	108	30	53	79
UST	33	27	65	18	57	34
UTF1	2	0	4	0	1	0
UTP11	764	511	657	651	762	564
UTP14A	411	279	372	474	599	574
UTP14C	358	380	382	183	338	451
UTP15	167	180	183	228	338	238
UTP18	266	210	279	263	243	237
UTP20	54	33	39	36	39	33
UTP23	189	160	221	164	235	204
UTP25	250	255	306	228	480	382
UTP3	653	595	590	421	770	633
UTP4	0	9	0	5	4	3
UTP6	309	210	307	320	378	292
UTRN	12	0	27	22	22	11
UTS2	0	0	0	0	0	0
UTS2B	0	0	0	0	0	0
UTS2R	0	0	0	0	0	0
UTY	0	0	0	0	0	0
UVRAG	56	92	84	75	96	121
UVSSA	42	17	36	11	8	55
UXS1	90	77	82	17	61	49
UXT	481	401	442	476	335	287
VAC14	91	60	52	64	120	88
VAMP1	32	8	8	27	22	27
VAMP2	82	54	80	75	65	109
VAMP3	310	182	366	244	142	152
VAMP4	58	45	87	55	66	46
VAMP5	3	16	1	0	0	0
VAMP7	0	0	0	0	0	0
VAMP8	236	208	220	158	166	146
VANGL1	257	152	160	79	162	83
VANGL2	13	7	28	10	11	24
VAPA	1026	630	1042	551	755	669
VAPB	399	570	497	366	612	435
VARS1	0	0	0	0	0	0
VARS2	0	0	0	0	0	0
VASH1	42	31	41	38	10	20
VASH2	56	40	47	47	28	27
VASN	0	0	0	0	0	0
VASP	55	46	74	20	52	35
VAT1	45	57	98	77	62	24
VAT1L	0	4	0	0	0	0
VAV1	0	7	0	0	1	1
VAV2	106	46	69	13	61	24
VAV3	64	26	100	18	86	61
VAX1	22	2	6	1	2	16
VAX2	32	5	5	30	24	9
VBP1	1033	1121	1259	846	1016	859
VCAM1	0	0	0	0	0	0
VCAN	126	109	119	81	181	117
VCL	1181	779	1000	808	1447	1272
VCP	853	555	849	861	1094	1027
VCPIP1	59	111	124	110	157	136
VCPKMT	61	30	42	34	50	113
VCX	0	0	0	0	0	0
VCX2	0	0	0	0	0	0
VCX3A	0	0	0	0	0	0
VCX3B	0	0	0	0	0	0
VCY	0	0	0	0	0	0
VCY1B	0	0	0	0	0	0
VDAC1	753	618	943	497	680	652
VDAC2	823	762	870	567	873	838
VDAC3	843	714	995	628	629	783
VDR	100	50	163	91	185	136
VEGFA	149	130	209	359	540	412
VEGFB	18	42	28	0	12	17
VEGFC	4	2	11	0	9	2
VEGFD	0	0	0	0	0	0
VENTX	0	0	0	0	0	0
VEPH1	29	15	20	20	16	2
VEZF1	447	400	474	398	481	501
VEZT	754	322	675	550	792	576
VGF	52	20	37	19	15	24
VGLL1	0	0	0	0	0	0
VGLL2	11	7	13	0	6	4
VGLL3	40	39	56	24	33	44
VGLL4	375	268	525	239	246	274
VHL	1208	1059	1402	1115	1422	1247
VHLL	0	0	0	0	0	0
VIL1	0	1	1	0	0	0
VILL	0	0	0	0	0	0
VIM	2781	1841	2726	1745	2617	2496
VIP	0	0	0	0	0	0
VIPAS39	44	44	35	54	18	39
VIPR1	13	1	16	1	9	3
VIPR2	0	1	0	0	0	0
VIRMA	150	160	132	95	254	210
VIT	0	0	0	0	0	0
VKORC1	957	309	777	553	326	339
VKORC1L1	408	286	392	192	354	329
VLDLR	47	23	39	33	138	111
VMA21	809	669	865	350	622	438
VMAC	17	3	19	28	13	29
VMO1	0	0	0	0	0	0
VMP1	261	218	301	184	305	322
VN1R1	5	0	5	0	6	2
VN1R2	0	0	0	0	0	0
VN1R4	0	0	0	0	0	0
VN1R5	0	0	0	0	0	0
VNN1	0	0	0	0	0	0
VNN2	0	0	0	0	0	0
VNN3	0	0	0	0	0	0
VOPP1	245	123	133	108	73	103
VPREB1	0	0	0	0	0	0
VPREB3	0	0	1	0	0	1
VPS11	0	0	0	0	0	0
VPS13A	112	130	92	89	168	151
VPS13B	197	119	137	57	272	215
VPS13C	39	27	13	21	29	24
VPS13D	90	100	108	78	140	125
VPS16	18	0	26	0	6	5
VPS18	46	46	77	32	63	54
VPS25	242	218	219	268	187	314
VPS26A	444	322	342	240	418	289
VPS26B	65	91	92	25	56	45
VPS26C	210	103	205	91	108	127
VPS28	3	0	0	0	0	0
VPS29	397	333	311	287	349	280
VPS33A	259	214	270	295	295	161
VPS33B	35	33	15	13	61	49
VPS35	1080	822	1040	847	983	836
VPS35L	117	173	187	128	161	206
VPS36	139	75	122	56	107	106
VPS37A	169	89	225	84	90	121
VPS37B	258	72	175	138	112	50
VPS37C	162	53	168	156	129	150
VPS37D	19	19	27	25	2	7
VPS39	45	43	92	67	38	84
VPS41	111	54	89	32	89	64
VPS45	234	177	209	62	282	190
VPS4A	507	286	498	293	174	253
VPS4B	261	203	303	193	244	241
VPS50	88	65	43	81	167	146
VPS51	69	8	50	47	23	30
VPS52	0	0	0	0	0	0
VPS53	0	6	0	0	0	0
VPS54	18	15	51	8	53	13
VPS72	854	207	620	433	342	287
VPS8	53	35	44	25	43	89
VPS9D1	6	0	1	7	7	1
VRK1	402	309	346	379	497	462
VRK2	112	49	131	86	85	48
VRK3	230	111	163	47	87	120
VRTN	0	0	0	0	0	0
VSIG1	7	0	0	0	0	0
VSIG10	37	33	72	18	41	8
VSIG10L	0	1	3	0	0	0
VSIG10L2	0	0	0	0	0	0
VSIG2	0	0	0	0	0	0
VSIG4	0	0	0	0	0	0
VSIG8	0	0	7	0	0	0
VSIR	3	0	0	0	0	0
VSNL1	0	0	0	0	3	2
VSTM1	0	0	0	0	0	0
VSTM2A	0	0	0	0	0	0
VSTM2B	0	15	0	0	7	0
VSTM2L	0	0	0	0	0	0
VSTM4	57	64	24	45	23	7
VSTM5	0	0	0	0	0	0
VSX1	35	3	4	19	18	1
VSX2	0	0	0	0	0	0
VTA1	527	428	471	448	569	392
VTCN1	0	0	0	0	0	0
VTI1A	124	125	96	40	146	136
VTI1B	177	118	147	85	97	64
VTN	0	0	0	0	0	0
VWA1	10	0	20	10	5	5
VWA2	0	3	0	0	0	0
VWA3A	0	0	0	0	0	0
VWA3B	0	1	0	0	0	0
VWA5A	4	1	8	0	3	7
VWA5B1	3	0	0	0	0	0
VWA5B2	0	0	2	0	0	0
VWA7	0	0	0	0	0	0
VWA8	113	33	121	64	109	94
VWC2	0	0	0	0	0	0
VWC2L	0	0	0	0	0	0
VWCE	12	11	5	0	6	16
VWDE	23	20	2	16	12	46
VWF	0	0	0	2	0	0
VXN	1	0	0	0	0	0
WAC	2726	2192	2737	1930	3389	2807
WAPL	450	440	485	227	490	401
WARS1	231	187	262	398	479	367
WARS2	201	216	241	204	344	331
WAS	11	1	1	0	0	0
WASF1	231	181	217	146	130	127
WASF2	885	515	1074	548	405	531
WASF3	90	74	59	27	92	25
WASHC1	27	7	21	1	16	29
WASHC2A	52	63	98	10	77	71
WASHC2C	38	30	32	14	34	19
WASHC3	68	50	92	135	70	54
WASHC4	137	109	148	56	133	139
WASHC5	46	26	21	55	82	46
WASL	189	173	181	149	184	200
WBP1	56	21	44	50	40	29
WBP11	606	345	711	420	521	507
WBP1L	148	195	134	112	155	146
WBP2	227	149	306	132	286	308
WBP2NL	205	155	183	154	261	193
WBP4	116	119	152	103	146	107
WDCP	110	93	112	109	148	114
WDFY1	69	59	37	19	115	38
WDFY2	132	102	140	83	194	132
WDFY3	86	23	41	49	48	24
WDFY4	0	0	0	0	0	0
WDHD1	121	83	140	74	100	82
WDPCP	128	29	96	93	151	134
WDR1	598	325	582	454	492	396
WDR11	133	70	43	63	84	62
WDR12	348	195	307	110	459	234
WDR13	20	13	42	11	18	34
WDR17	12	5	23	0	17	11
WDR18	452	180	315	313	228	240
WDR19	50	36	67	101	95	119
WDR20	287	200	345	176	312	225
WDR24	24	5	14	37	15	35
WDR25	77	46	60	38	128	81
WDR26	555	491	649	395	615	713
WDR27	47	77	62	9	54	102
WDR3	424	354	622	456	586	421
WDR31	16	8	24	0	0	3
WDR33	292	271	411	217	402	252
WDR35	33	37	24	23	73	22
WDR36	213	116	204	139	209	153
WDR37	64	16	82	17	77	76
WDR38	0	0	0	0	1	0
WDR4	623	369	594	568	806	692
WDR41	315	170	297	188	243	272
WDR43	466	354	495	437	522	447
WDR44	60	44	97	50	79	74
WDR45	44	6	35	43	15	35
WDR45B	595	516	751	606	525	524
WDR46	0	0	0	0	0	0
WDR47	89	43	54	26	46	50
WDR48	173	110	138	150	160	159
WDR49	0	0	0	0	0	0
WDR5	738	567	755	474	703	596
WDR53	32	82	34	72	158	58
WDR54	100	22	116	32	45	61
WDR55	84	97	51	60	115	123
WDR59	50	49	81	52	70	67
WDR5B	58	57	113	62	97	51
WDR6	100	113	197	162	123	150
WDR61	183	247	166	67	190	203
WDR62	185	78	114	110	160	177
WDR64	0	0	0	0	0	7
WDR7	61	17	46	50	29	48
WDR70	47	15	65	8	98	49
WDR72	0	0	0	0	0	2
WDR73	350	222	277	215	343	325
WDR74	114	96	103	65	81	91
WDR75	239	199	205	195	319	169
WDR76	263	230	298	158	234	266
WDR77	395	289	277	324	274	344
WDR81	40	7	12	31	15	13
WDR82	1346	1090	1377	1062	1312	1127
WDR83	22	15	0	0	27	13
WDR83OS	326	104	207	255	124	144
WDR86	0	0	0	0	0	0
WDR87	0	0	0	0	0	0
WDR88	0	0	4	0	0	0
WDR89	319	136	288	167	243	231
WDR90	95	25	41	42	72	52
WDR91	97	59	72	23	46	64
WDR93	13	13	24	0	1	7
WDR97	0	0	0	0	1	5
WDSUB1	39	11	22	25	31	32
WDTC1	80	51	70	90	43	42
WEE1	420	365	466	235	494	237
WEE2	0	0	0	0	0	0
WFDC1	0	0	0	0	0	0
WFDC10A	0	0	0	0	0	0
WFDC10B	0	0	0	0	0	0
WFDC11	0	0	0	0	0	0
WFDC12	0	0	0	0	0	0
WFDC13	0	0	0	0	0	0
WFDC2	0	0	0	0	0	0
WFDC3	0	0	1	0	0	0
WFDC5	0	0	0	0	0	0
WFDC6	0	0	0	0	0	0
WFDC8	0	0	0	0	0	0
WFDC9	0	0	0	0	0	0
WFIKKN1	0	0	0	0	0	0
WFIKKN2	0	0	0	0	0	0
WFS1	51	43	66	21	30	15
WHAMM	89	50	56	41	114	89
WHRN	52	22	2	29	20	40
WIF1	0	0	0	0	0	0
WIPF1	13	18	14	22	7	16
WIPF2	576	465	620	449	652	546
WIPF3	31	35	80	29	4	39
WIPI1	23	37	17	18	15	21
WIPI2	344	216	223	184	247	235
WIZ	330	311	355	190	206	266
WLS	416	242	372	279	422	333
WNK1	823	704	889	635	967	724
WNK2	7	8	6	0	0	17
WNK3	9	5	15	1	14	9
WNK4	42	55	85	47	15	15
WNT1	0	0	0	0	0	0
WNT10A	0	0	0	0	0	0
WNT10B	23	3	25	21	1	1
WNT11	8	0	7	11	24	13
WNT16	16	15	11	0	22	5
WNT2	7	0	2	0	0	2
WNT2B	12	4	19	7	32	2
WNT3	0	0	0	0	0	2
WNT3A	14	13	0	0	0	5
WNT4	0	0	0	0	10	0
WNT5A	362	223	302	147	285	181
WNT5B	156	40	197	161	75	73
WNT6	4	0	1	0	0	0
WNT7A	0	2	0	0	0	0
WNT7B	7	4	12	0	0	6
WNT8A	0	0	0	0	0	0
WNT8B	0	2	10	0	2	0
WNT9A	60	11	15	39	49	16
WNT9B	0	0	0	0	0	0
WRAP53	9	17	13	1	19	5
WRAP73	384	328	406	200	403	289
WRN	171	106	130	67	270	227
WRNIP1	174	99	208	139	177	146
WSB1	762	685	789	420	931	634
WSB2	110	124	152	56	78	69
WSCD1	161	137	208	105	149	114
WSCD2	0	0	0	0	0	0
WT1	68	68	128	43	79	80
WTAP	785	644	870	711	924	687
WTIP	87	61	104	15	74	35
WWC1	167	85	145	133	114	73
WWC2	224	266	383	194	271	250
WWC3	0	0	0	0	0	0
WWOX	289	187	368	108	327	326
WWP1	188	166	194	72	166	39
WWP2	200	104	225	107	203	141
WWTR1	356	278	354	277	332	298
XAB2	8	7	9	7	8	7
XAF1	0	0	0	0	0	0
XAGE1A	0	0	0	0	0	0
XAGE1B	0	0	0	0	0	0
XAGE2	0	0	0	0	0	0
XAGE3	0	0	0	0	0	0
XAGE5	0	0	0	0	0	0
XBP1	926	655	830	3079	4067	3377
XCL1	2	7	23	44	5	17
XCL2	0	0	0	0	0	0
XCR1	0	0	0	0	0	0
XDH	0	0	0	0	0	0
XG	0	0	0	0	0	0
XIAP	695	444	838	467	823	553
XIRP1	0	0	0	0	0	0
XIRP2	0	0	0	0	0	0
XK	30	19	24	1	8	28
XKR3	0	0	0	0	0	0
XKR4	0	0	0	0	0	0
XKR5	0	0	0	0	0	0
XKR6	11	14	9	11	31	25
XKR7	0	0	0	0	0	0
XKR8	92	126	88	80	27	46
XKR9	0	0	0	0	0	0
XKRX	0	2	0	0	0	0
XPA	141	154	139	185	107	223
XPC	148	93	160	84	187	132
XPNPEP1	87	66	95	84	121	99
XPNPEP2	0	0	0	0	0	0
XPNPEP3	89	71	66	69	115	89
XPO1	654	572	683	645	695	493
XPO4	48	36	61	19	66	49
XPO5	268	176	294	222	412	275
XPO6	455	300	396	329	266	255
XPO7	206	180	216	134	206	106
XPOT	320	203	368	279	508	425
XPR1	106	65	40	23	27	47
XRCC1	80	76	116	77	162	140
XRCC2	185	132	220	236	232	184
XRCC3	37	39	47	43	78	41
XRCC4	47	61	59	44	62	44
XRCC5	1483	1314	1411	947	1894	1427
XRCC6	559	340	518	605	469	436
XRN1	159	93	80	67	170	142
XRN2	213	144	226	134	243	188
XRRA1	40	8	26	9	64	39
XXYLT1	346	199	409	205	268	283
XYLB	101	47	78	46	74	98
XYLT1	0	0	0	0	0	0
XYLT2	73	79	63	51	83	62
YAE1	239	210	268	160	267	166
YAF2	421	299	443	295	359	413
YAP1	134	69	72	44	79	49
YARS1	608	427	447	959	1215	1009
YARS2	418	353	322	287	517	372
YBEY	38	27	18	37	11	24
YBX1	549	350	695	282	485	411
YBX2	0	0	0	0	0	0
YBX3	1290	945	1265	1255	1984	1302
YDJC	932	475	877	661	726	907
YEATS2	95	76	77	31	72	76
YEATS4	363	357	552	348	501	244
YES1	115	134	133	38	116	91
YIF1A	162	73	194	191	71	90
YIF1B	33	25	15	0	21	18
YIPF1	70	45	76	66	65	60
YIPF2	86	37	119	94	44	64
YIPF3	74	30	89	74	55	76
YIPF4	348	280	339	233	367	335
YIPF5	1022	866	1032	665	1326	1030
